Age,Gender,Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Health_Impacts,Urban_or_Rural
17,Male,4.63,Tablet,True,None,Urban
10,Male,7.67,Smartphone,True,None,Urban
17,Female,5.6,Smartphone,True,Poor Sleep,Urban
14,Male,4.94,TV,True,Poor Sleep,Rural
18,Male,3.67,Tablet,True,Poor Sleep,Urban
16,Female,3.23,Smartphone,True,Eye Strain,Urban
11,Male,7.71,Smartphone,True,"Poor Sleep, Anxiety",Rural
15,Female,5.78,Tablet,True,"Eye Strain, Anxiety",Urban
10,Female,3.04,TV,True,Eye Strain,Rural
14,Male,2.31,Laptop,False,None,Urban
10,Male,1.44,Smartphone,False,None,Urban
14,Female,5.06,Laptop,True,None,Rural
18,Female,5.75,TV,True,Poor Sleep,Urban
17,Male,6.12,Tablet,True,Poor Sleep,Rural
17,Female,5.61,Laptop,True,None,Urban
18,Male,5.34,Laptop,True,"Poor Sleep, Eye Strain, Anxiety",Urban
18,Female,6.85,Laptop,True,"Poor Sleep, Obesity Risk",Urban
13,Female,2.89,Laptop,False,None,Urban
9,Male,6.87,TV,True,Poor Sleep,Urban
18,Female,3.97,Smartphone,True,Anxiety,Rural
10,Male,2.9,Smartphone,True,None,Urban
13,Male,4.03,Laptop,True,None,Urban
11,Female,6.11,Laptop,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
13,Female,3.1,Smartphone,True,"Poor Sleep, Eye Strain",Urban
8,Male,1.32,Tablet,False,None,Rural
17,Male,2.66,Smartphone,False,None,Urban
8,Male,2.77,Tablet,True,None,Urban
10,Female,5.83,TV,True,"Poor Sleep, Anxiety",Rural
15,Male,6.08,Smartphone,True,"Eye Strain, Anxiety",Urban
15,Female,3.98,Smartphone,True,Anxiety,Urban
18,Female,4.54,Smartphone,True,Poor Sleep,Urban
11,Female,4.17,Smartphone,True,"Poor Sleep, Eye Strain",Urban
13,Female,4.77,Laptop,True,"Poor Sleep, Anxiety",Rural
15,Male,5.11,Smartphone,True,Eye Strain,Urban
14,Female,6.76,Smartphone,True,"Poor Sleep, Anxiety",Urban
18,Female,2.01,TV,False,None,Urban
14,Female,5.71,Smartphone,True,Obesity Risk,Urban
11,Male,3.54,Smartphone,True,Poor Sleep,Urban
16,Female,4.38,TV,True,Poor Sleep,Urban
17,Female,2.31,Smartphone,False,None,Urban
13,Male,4.78,TV,True,"Poor Sleep, Eye Strain, Anxiety",Urban
18,Female,5.33,Smartphone,True,"Poor Sleep, Eye Strain",Urban
10,Male,4.92,Smartphone,True,None,Urban
12,Female,6.63,TV,True,Poor Sleep,Urban
12,Female,4.99,TV,True,"Poor Sleep, Eye Strain",Rural
12,Male,3.17,Laptop,True,"Poor Sleep, Eye Strain",Urban
15,Female,2.77,Smartphone,False,None,Urban
16,Female,5.13,Laptop,True,Poor Sleep,Urban
16,Female,4.51,TV,True,Poor Sleep,Urban
13,Female,6.02,Smartphone,True,None,Urban
13,Female,4.79,Smartphone,True,Poor Sleep,Urban
16,Male,3.74,Smartphone,True,None,Rural
11,Female,6.23,Smartphone,True,"Poor Sleep, Eye Strain",Urban
13,Male,3.17,Laptop,True,Poor Sleep,Urban
11,Female,5.36,Smartphone,True,None,Urban
18,Male,4.41,TV,True,None,Urban
8,Male,8.36,Smartphone,True,"Poor Sleep, Eye Strain",Urban
14,Male,3.3,TV,True,None,Urban
17,Male,4.18,Laptop,True,"Poor Sleep, Eye Strain, Anxiety",Urban
18,Female,5.12,Laptop,True,"Poor Sleep, Anxiety, Obesity Risk",Urban
13,Male,5.44,Laptop,True,Obesity Risk,Urban
16,Female,3.1,Smartphone,True,Eye Strain,Urban
14,Male,4.23,Smartphone,True,Poor Sleep,Urban
14,Male,3.98,TV,True,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",Urban
9,Male,5.64,Tablet,True,"Poor Sleep, Eye Strain",Rural
18,Female,3.32,Tablet,True,Anxiety,Urban
16,Female,2.55,Smartphone,False,None,Urban
17,Male,3.04,Smartphone,True,"Poor Sleep, Eye Strain",Urban
16,Male,5.58,Tablet,True,"Poor Sleep, Eye Strain",Rural
13,Female,5.97,TV,True,"Eye Strain, Obesity Risk",Urban
10,Male,3.9,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Rural
8,Male,1.7,Tablet,False,None,Urban
11,Male,4.21,Smartphone,True,None,Urban
10,Female,5.72,Tablet,True,"Poor Sleep, Anxiety",Rural
8,Female,3.64,Smartphone,True,"Poor Sleep, Anxiety",Rural
10,Female,4.24,TV,True,"Poor Sleep, Eye Strain",Urban
11,Male,6.64,TV,True,None,Rural
15,Male,5.25,Tablet,True,"Poor Sleep, Anxiety",Rural
16,Male,5.52,TV,True,Obesity Risk,Urban
10,Female,4.07,Smartphone,True,Obesity Risk,Urban
13,Male,4.79,Smartphone,True,None,Urban
17,Female,4.57,Smartphone,True,"Poor Sleep, Eye Strain",Urban
18,Male,6.4,Tablet,True,None,Rural
12,Male,5.02,Smartphone,True,Poor Sleep,Urban
13,Female,5.94,TV,True,Poor Sleep,Urban
11,Male,3.16,Smartphone,True,Eye Strain,Urban
17,Male,6.1,Laptop,True,"Poor Sleep, Eye Strain",Urban
13,Male,6.09,Laptop,True,Eye Strain,Urban
14,Male,4.13,Smartphone,True,Eye Strain,Rural
16,Female,4.68,Laptop,True,"Poor Sleep, Eye Strain",Rural
17,Female,6.07,TV,True,Poor Sleep,Urban
14,Male,6.46,Smartphone,True,"Poor Sleep, Eye Strain",Rural
13,Female,5.87,Smartphone,True,"Eye Strain, Anxiety",Urban
8,Male,2.19,Smartphone,True,None,Rural
9,Male,5.59,TV,True,"Poor Sleep, Eye Strain, Obesity Risk",Rural
8,Female,2.15,TV,True,None,Rural
16,Male,4.42,Smartphone,True,"Poor Sleep, Anxiety",Urban
17,Female,6.33,Smartphone,True,None,Urban
17,Male,3.53,Smartphone,True,Poor Sleep,Urban
16,Male,4.62,Tablet,True,Anxiety,Rural
14,Female,6.9,Smartphone,True,Poor Sleep,Rural
9,Female,4.49,TV,True,None,Rural
13,Male,5.9,TV,True,"Poor Sleep, Obesity Risk",Urban
18,Male,4.05,TV,True,Poor Sleep,Urban
11,Male,5.19,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
8,Female,5.52,TV,True,None,Urban
8,Female,7.44,TV,True,Poor Sleep,Urban
12,Female,4.78,Laptop,True,"Poor Sleep, Obesity Risk",Urban
9,Female,4.44,TV,True,Poor Sleep,Urban
11,Female,4.01,Smartphone,True,None,Urban
8,Male,0.52,Tablet,False,None,Urban
11,Female,3.77,Laptop,True,Obesity Risk,Rural
18,Female,4.7,TV,True,"Poor Sleep, Eye Strain",Rural
13,Female,3.4,Tablet,True,Poor Sleep,Urban
17,Male,5.72,Smartphone,True,"Poor Sleep, Eye Strain",Urban
11,Female,3.99,Smartphone,True,None,Urban
8,Male,5.45,Smartphone,True,Poor Sleep,Urban
14,Male,4.94,TV,True,Eye Strain,Urban
9,Male,6.3,TV,True,Poor Sleep,Rural
16,Male,4.16,Smartphone,True,Poor Sleep,Urban
10,Male,1.45,Smartphone,False,None,Urban
15,Male,2.29,TV,False,None,Urban
15,Female,5.82,TV,True,None,Rural
10,Male,3.71,Smartphone,True,Poor Sleep,Rural
11,Male,4.69,Tablet,True,Poor Sleep,Urban
9,Female,3.36,Tablet,True,Poor Sleep,Urban
11,Female,3.74,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
18,Male,5.34,Laptop,True,None,Rural
18,Male,3.79,Smartphone,True,"Poor Sleep, Eye Strain",Urban
18,Female,5.95,Smartphone,True,Poor Sleep,Urban
16,Male,3.93,TV,True,Poor Sleep,Urban
9,Female,5.75,Tablet,True,Poor Sleep,Urban
10,Male,5.98,Smartphone,True,"Poor Sleep, Eye Strain",Rural
18,Male,3.38,Laptop,True,"Poor Sleep, Eye Strain",Urban
18,Male,4.05,Laptop,True,Poor Sleep,Urban
11,Male,4,TV,True,"Eye Strain, Obesity Risk",Urban
12,Male,5.12,Laptop,True,Anxiety,Urban
8,Male,6.45,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Urban
14,Male,4.48,Laptop,True,Anxiety,Urban
17,Female,4.22,Tablet,True,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",Urban
14,Female,4.32,Smartphone,True,"Poor Sleep, Eye Strain",Urban
16,Female,6.01,Smartphone,True,Poor Sleep,Urban
11,Male,6.62,Tablet,True,"Poor Sleep, Anxiety",Rural
13,Female,4.91,TV,True,None,Urban
18,Male,2.81,Smartphone,False,None,Urban
9,Female,3.01,Tablet,True,Poor Sleep,Urban
11,Male,3.86,TV,True,Poor Sleep,Urban
9,Male,4.4,Tablet,True,Poor Sleep,Urban
17,Female,5.88,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
12,Female,6.52,Smartphone,True,Poor Sleep,Rural
14,Female,4.92,Smartphone,True,Poor Sleep,Rural
8,Female,4.66,Tablet,True,None,Rural
17,Female,5.43,Laptop,True,Poor Sleep,Urban
17,Male,4.36,Laptop,True,Eye Strain,Rural
14,Female,4.43,Smartphone,True,Poor Sleep,Urban
17,Female,5.77,Laptop,True,Poor Sleep,Urban
13,Male,3.02,Tablet,True,None,Urban
13,Male,4.73,Smartphone,True,Poor Sleep,Urban
15,Female,4.09,Smartphone,True,"Eye Strain, Obesity Risk",Rural
15,Female,3.91,Laptop,True,None,Rural
13,Female,3.88,TV,True,Poor Sleep,Urban
12,Male,4.75,TV,True,Eye Strain,Rural
9,Female,7.32,TV,True,None,Urban
12,Male,4.28,Tablet,True,"Poor Sleep, Eye Strain",Urban
16,Female,4.69,Smartphone,True,None,Urban
17,Female,8.27,Laptop,True,None,Urban
8,Female,1.86,TV,False,None,Urban
17,Female,5.67,Smartphone,True,None,Urban
12,Female,6.57,Smartphone,True,Anxiety,Urban
13,Female,4.96,TV,True,None,Urban
18,Male,4.23,TV,True,"Poor Sleep, Eye Strain",Rural
14,Male,4.48,Smartphone,True,Poor Sleep,Urban
16,Male,3.87,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
13,Female,4.21,Laptop,True,"Poor Sleep, Obesity Risk",Urban
12,Male,3.96,Laptop,True,Eye Strain,Urban
14,Female,5.54,TV,True,Poor Sleep,Urban
8,Female,9.71,Smartphone,True,Poor Sleep,Urban
18,Female,5.04,TV,True,"Poor Sleep, Eye Strain",Urban
12,Male,4.26,Tablet,True,None,Rural
9,Male,6.19,TV,True,None,Urban
11,Male,3.41,Smartphone,True,None,Urban
14,Male,4.59,Smartphone,True,"Eye Strain, Anxiety",Urban
12,Female,5.16,TV,True,None,Urban
13,Female,4.39,Tablet,True,"Eye Strain, Anxiety",Urban
9,Female,6.48,TV,True,"Poor Sleep, Obesity Risk",Urban
14,Male,4.81,Tablet,True,None,Urban
18,Male,5.7,Smartphone,True,"Poor Sleep, Anxiety",Urban
13,Male,5.09,Laptop,True,"Poor Sleep, Eye Strain",Urban
12,Male,5.77,Smartphone,True,Anxiety,Urban
17,Female,5.75,Laptop,True,None,Rural
8,Male,2.16,Smartphone,True,None,Rural
18,Male,4.52,TV,True,Poor Sleep,Rural
17,Female,5.78,TV,True,Obesity Risk,Urban
18,Female,4.79,Smartphone,True,Poor Sleep,Urban
11,Female,1.82,Laptop,False,None,Urban
18,Female,3.56,Tablet,True,Poor Sleep,Urban
9,Female,2.48,TV,True,None,Urban
11,Female,3.39,Laptop,True,"Poor Sleep, Obesity Risk",Rural
8,Male,0.99,Smartphone,False,None,Urban
9,Male,10.49,Tablet,True,Poor Sleep,Urban
15,Male,5.61,Smartphone,True,"Poor Sleep, Anxiety",Urban
13,Male,4.91,Laptop,True,Poor Sleep,Urban
9,Male,4.76,Smartphone,True,Poor Sleep,Urban
13,Male,2.87,TV,False,None,Urban
17,Male,4.88,Laptop,True,"Poor Sleep, Eye Strain, Anxiety",Urban
16,Male,4.87,Smartphone,True,None,Urban
14,Male,4.47,Smartphone,True,"Poor Sleep, Eye Strain",Urban
16,Male,2.01,Smartphone,False,None,Urban
12,Male,5.34,Smartphone,True,Poor Sleep,Rural
14,Female,6.97,TV,True,None,Urban
18,Male,4.17,Smartphone,True,Eye Strain,Rural
14,Male,4.65,Smartphone,True,Eye Strain,Rural
10,Male,1,Tablet,False,None,Urban
14,Male,6.65,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Urban
8,Male,1.25,Smartphone,False,None,Urban
16,Male,3.55,Smartphone,True,None,Urban
17,Female,4.32,Laptop,True,Poor Sleep,Urban
13,Female,3.68,Smartphone,True,"Poor Sleep, Eye Strain",Rural
12,Male,5.04,Tablet,True,None,Urban
14,Male,4.57,TV,True,"Eye Strain, Anxiety",Urban
12,Female,2.96,Smartphone,False,None,Urban
17,Male,5.98,TV,True,Poor Sleep,Urban
12,Female,5.72,Smartphone,True,Eye Strain,Urban
18,Male,3.48,Smartphone,True,Poor Sleep,Urban
17,Female,6.35,Smartphone,True,"Poor Sleep, Eye Strain",Urban
18,Female,5.58,Smartphone,True,None,Urban
14,Male,4.97,Smartphone,True,"Anxiety, Obesity Risk",Urban
17,Female,7.45,Smartphone,True,Poor Sleep,Urban
14,Male,4.66,TV,True,Eye Strain,Rural
18,Male,4.11,Tablet,True,"Poor Sleep, Anxiety",Urban
10,Male,3.26,Smartphone,True,None,Urban
10,Female,7.53,Smartphone,True,Poor Sleep,Urban
17,Female,4.51,Smartphone,True,None,Urban
10,Female,2.69,Smartphone,True,None,Urban
13,Female,2.79,Laptop,False,None,Urban
13,Female,5.54,TV,True,Poor Sleep,Urban
10,Female,2.16,TV,True,None,Urban
10,Male,7.87,Smartphone,True,"Eye Strain, Obesity Risk",Urban
15,Female,4.58,Tablet,True,None,Rural
15,Male,6,Smartphone,True,Poor Sleep,Urban
14,Male,3.44,Smartphone,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
17,Male,1.97,Laptop,False,None,Urban
11,Female,3.11,Tablet,True,None,Urban
11,Female,4.9,Smartphone,True,Poor Sleep,Urban
10,Female,1,TV,False,None,Urban
12,Female,5.22,TV,True,"Poor Sleep, Obesity Risk",Rural
10,Female,2.97,TV,True,None,Urban
15,Male,5.86,Smartphone,True,"Poor Sleep, Obesity Risk",Rural
14,Male,4.96,Tablet,True,"Poor Sleep, Eye Strain, Obesity Risk",Rural
10,Male,5.87,Smartphone,True,Eye Strain,Rural
16,Male,3.99,Smartphone,True,Poor Sleep,Urban
12,Male,3.73,Smartphone,True,"Poor Sleep, Eye Strain",Urban
16,Female,6.22,Smartphone,True,Eye Strain,Urban
14,Male,5.23,Smartphone,True,None,Urban
14,Male,5.12,Smartphone,True,"Poor Sleep, Eye Strain",Rural
13,Male,3.89,TV,True,"Poor Sleep, Anxiety, Obesity Risk",Urban
9,Female,4.4,Smartphone,True,"Poor Sleep, Obesity Risk",Rural
16,Male,3.58,TV,True,None,Urban
13,Female,6.52,Smartphone,True,None,Urban
15,Female,3.39,Smartphone,True,None,Rural
8,Female,7.25,Tablet,True,Poor Sleep,Rural
12,Female,4.29,Smartphone,True,Poor Sleep,Urban
8,Female,3.33,TV,True,None,Rural
17,Male,5.34,Tablet,True,Poor Sleep,Urban
18,Male,5.55,TV,True,Anxiety,Urban
15,Female,4.48,TV,True,"Poor Sleep, Eye Strain",Urban
15,Female,3.04,Laptop,True,Poor Sleep,Urban
8,Male,3,TV,True,None,Rural
16,Female,4.57,TV,True,None,Urban
9,Female,1.18,TV,False,None,Rural
16,Male,2.76,TV,False,None,Urban
8,Female,1.19,Smartphone,False,None,Rural
17,Male,4.05,Tablet,True,None,Urban
16,Male,4.09,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
11,Male,3.29,Laptop,True,"Poor Sleep, Anxiety",Rural
16,Male,4.6,Smartphone,True,"Poor Sleep, Eye Strain",Urban
14,Male,7.4,Smartphone,True,None,Rural
18,Male,4.2,Smartphone,True,None,Rural
13,Male,4.58,Smartphone,True,"Poor Sleep, Eye Strain",Urban
12,Female,2.42,Laptop,False,None,Urban
18,Female,3.28,Smartphone,True,"Eye Strain, Anxiety",Urban
16,Male,4,TV,True,None,Urban
9,Female,6.05,Tablet,True,"Poor Sleep, Eye Strain",Rural
18,Male,5.27,Laptop,True,"Poor Sleep, Anxiety, Obesity Risk",Urban
9,Male,1.73,Tablet,False,None,Urban
18,Male,5,Smartphone,True,None,Urban
16,Female,5.47,Laptop,True,Eye Strain,Urban
10,Male,7.38,Tablet,True,Poor Sleep,Urban
15,Female,4.11,Smartphone,True,"Poor Sleep, Anxiety",Urban
18,Male,3.86,Smartphone,True,"Eye Strain, Anxiety",Urban
16,Male,4.98,Smartphone,True,Poor Sleep,Urban
15,Male,3.51,Laptop,True,Anxiety,Urban
11,Female,3.2,Smartphone,True,Poor Sleep,Urban
8,Female,8.18,TV,True,"Poor Sleep, Obesity Risk",Urban
11,Female,2.69,Laptop,False,None,Urban
16,Female,3.9,TV,True,"Poor Sleep, Eye Strain",Urban
9,Female,6.76,TV,True,"Eye Strain, Obesity Risk",Urban
17,Male,4.43,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Urban
15,Female,6.51,Tablet,True,"Poor Sleep, Anxiety",Urban
13,Female,5.06,Tablet,True,Poor Sleep,Rural
15,Male,3.58,TV,True,Poor Sleep,Rural
14,Male,3.42,Smartphone,True,Obesity Risk,Urban
12,Female,6.41,TV,True,Poor Sleep,Urban
16,Male,5.33,Smartphone,True,Anxiety,Rural
11,Male,3.52,Laptop,True,"Poor Sleep, Eye Strain, Obesity Risk",Rural
13,Male,4.84,Smartphone,True,"Poor Sleep, Eye Strain",Urban
9,Female,7.83,TV,True,"Poor Sleep, Eye Strain",Urban
9,Male,4.03,TV,True,None,Urban
17,Male,3.14,Smartphone,True,"Poor Sleep, Eye Strain",Urban
14,Male,5.7,TV,True,Poor Sleep,Rural
9,Female,6.07,Smartphone,True,"Eye Strain, Anxiety",Rural
16,Male,6.35,Smartphone,True,"Poor Sleep, Eye Strain",Rural
14,Female,3.78,Tablet,True,None,Urban
18,Male,4.93,Tablet,True,None,Rural
10,Male,7.65,TV,True,None,Rural
10,Male,2.64,TV,True,None,Urban
14,Female,4.52,Laptop,True,Eye Strain,Urban
12,Male,5.02,Smartphone,True,"Poor Sleep, Anxiety, Obesity Risk",Urban
17,Male,3.94,TV,True,Eye Strain,Rural
13,Male,4,TV,True,Poor Sleep,Urban
15,Female,3.95,Laptop,True,"Poor Sleep, Eye Strain, Anxiety",Urban
16,Female,4.97,TV,True,"Poor Sleep, Anxiety",Urban
8,Female,2.88,TV,True,None,Rural
10,Male,5.77,Smartphone,True,Poor Sleep,Urban
18,Female,5.01,TV,True,Poor Sleep,Urban
14,Female,4.94,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
13,Male,4.64,Smartphone,True,Poor Sleep,Rural
14,Male,4.56,Laptop,True,Poor Sleep,Rural
15,Male,4.04,Laptop,True,Poor Sleep,Urban
13,Female,4.54,Smartphone,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
10,Female,1.91,TV,False,None,Rural
9,Female,6.62,Tablet,True,Poor Sleep,Urban
14,Female,5.89,TV,True,"Poor Sleep, Anxiety",Urban
18,Male,4.87,TV,True,Anxiety,Urban
8,Female,2.67,TV,True,None,Urban
18,Male,3.75,Laptop,True,"Eye Strain, Anxiety",Urban
11,Male,4.92,Smartphone,True,Poor Sleep,Urban
8,Male,0.16,Smartphone,False,None,Rural
12,Female,3.56,Tablet,True,Eye Strain,Rural
17,Female,4.63,Laptop,True,"Poor Sleep, Eye Strain",Rural
10,Male,3.33,TV,True,Anxiety,Rural
9,Male,4.2,Tablet,True,Poor Sleep,Urban
15,Female,3.77,Laptop,True,"Anxiety, Obesity Risk",Rural
13,Male,4.23,TV,True,Anxiety,Urban
14,Male,4.69,Smartphone,True,Obesity Risk,Urban
13,Female,4.56,Tablet,True,"Poor Sleep, Eye Strain",Urban
13,Male,6.08,Laptop,True,Obesity Risk,Urban
10,Female,4.5,Tablet,True,"Poor Sleep, Anxiety, Obesity Risk",Urban
15,Male,2.31,Tablet,False,None,Urban
14,Female,3.89,Laptop,True,Eye Strain,Rural
14,Male,3.97,Laptop,True,None,Urban
13,Female,3.88,TV,True,"Poor Sleep, Eye Strain",Urban
12,Male,4.91,Smartphone,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
17,Male,4.59,TV,True,None,Urban
15,Male,3.63,Smartphone,True,"Poor Sleep, Obesity Risk",Rural
12,Male,3.36,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Rural
16,Female,2.66,Laptop,False,None,Rural
16,Male,6.55,TV,True,Poor Sleep,Urban
8,Male,6.76,Tablet,True,"Poor Sleep, Eye Strain",Urban
13,Female,5.33,Smartphone,True,"Poor Sleep, Anxiety",Urban
14,Male,4.85,Smartphone,True,Poor Sleep,Rural
10,Male,4.12,Smartphone,True,"Poor Sleep, Eye Strain",Rural
14,Female,6.21,Laptop,True,None,Rural
18,Male,5.05,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Rural
18,Female,5.36,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
14,Female,5.21,Laptop,True,"Poor Sleep, Anxiety",Urban
18,Female,4.68,Smartphone,True,None,Urban
9,Male,1.8,Tablet,False,None,Urban
14,Male,3.12,TV,True,Eye Strain,Rural
8,Male,4.51,Smartphone,True,Poor Sleep,Urban
12,Male,4.83,Smartphone,True,Poor Sleep,Urban
16,Female,3.17,Smartphone,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
14,Male,5.66,Smartphone,True,"Eye Strain, Anxiety",Urban
14,Male,3.35,Smartphone,True,None,Rural
18,Female,4.67,Laptop,True,Poor Sleep,Urban
9,Female,3.73,Smartphone,True,Anxiety,Rural
15,Male,4.95,TV,True,"Poor Sleep, Anxiety",Rural
10,Male,5.51,TV,True,None,Urban
15,Female,2.68,Tablet,False,None,Rural
10,Male,2.85,Smartphone,True,None,Urban
17,Female,1.66,Smartphone,False,None,Urban
14,Female,4.56,Smartphone,True,"Poor Sleep, Anxiety, Obesity Risk",Urban
9,Female,5.68,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Urban
11,Male,6.98,TV,True,"Poor Sleep, Eye Strain",Rural
18,Female,4.79,Laptop,True,Poor Sleep,Urban
13,Male,4.34,Smartphone,True,Poor Sleep,Urban
18,Female,5.94,Laptop,True,"Poor Sleep, Obesity Risk",Urban
16,Female,5.53,Tablet,True,None,Rural
12,Male,4.78,Smartphone,True,"Eye Strain, Obesity Risk",Urban
16,Male,4.96,Smartphone,True,"Eye Strain, Anxiety, Obesity Risk",Urban
12,Female,3.36,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Urban
17,Male,2.93,TV,False,None,Rural
15,Female,3.34,Smartphone,True,None,Urban
8,Female,3.33,Smartphone,True,"Poor Sleep, Anxiety",Rural
14,Male,4.03,TV,True,"Poor Sleep, Obesity Risk",Rural
11,Female,3.1,Laptop,True,Poor Sleep,Urban
12,Male,4.93,Laptop,True,"Eye Strain, Anxiety",Urban
13,Female,4.72,Smartphone,True,"Poor Sleep, Anxiety",Rural
12,Male,3.64,Smartphone,True,Poor Sleep,Rural
8,Male,8.52,Smartphone,True,None,Urban
16,Female,5.52,Tablet,True,Poor Sleep,Urban
9,Male,1.14,Smartphone,False,None,Urban
16,Female,6.38,Tablet,True,"Anxiety, Obesity Risk",Rural
17,Female,1.63,TV,False,None,Rural
9,Female,8.08,Smartphone,True,None,Rural
16,Male,5.18,Smartphone,True,"Poor Sleep, Eye Strain",Rural
13,Male,2.93,Laptop,False,None,Urban
18,Male,4.18,TV,True,"Anxiety, Obesity Risk",Urban
16,Female,4.31,Tablet,True,Eye Strain,Rural
13,Female,2.45,Laptop,False,None,Urban
13,Male,4.92,Laptop,True,"Poor Sleep, Anxiety",Urban
18,Female,4.94,TV,True,Poor Sleep,Urban
9,Male,3.24,Tablet,True,"Poor Sleep, Eye Strain",Urban
15,Male,5.04,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Rural
10,Male,5.35,TV,True,"Poor Sleep, Obesity Risk",Rural
14,Male,5.77,Smartphone,True,None,Urban
12,Female,5.63,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
10,Male,4.93,Tablet,True,None,Urban
8,Female,6.66,Tablet,True,None,Urban
15,Female,4.46,Smartphone,True,"Poor Sleep, Eye Strain",Urban
10,Female,5.82,Smartphone,True,"Poor Sleep, Eye Strain",Rural
8,Male,4.04,TV,True,"Poor Sleep, Anxiety",Rural
11,Female,4.31,Smartphone,True,Eye Strain,Urban
15,Female,2.94,Smartphone,False,None,Urban
10,Male,7.08,TV,True,"Poor Sleep, Anxiety",Urban
8,Female,7.35,Smartphone,True,"Poor Sleep, Obesity Risk",Rural
11,Male,4.43,Laptop,True,"Poor Sleep, Eye Strain",Rural
16,Female,5.17,TV,True,"Eye Strain, Anxiety",Rural
8,Male,7.01,Smartphone,True,"Poor Sleep, Anxiety",Urban
18,Male,2.85,Smartphone,False,None,Urban
9,Male,6.1,Smartphone,True,None,Urban
16,Female,5.22,Smartphone,True,Eye Strain,Urban
9,Male,1.12,TV,False,None,Rural
10,Male,1.6,Tablet,False,None,Urban
14,Male,4.83,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
10,Female,2.78,TV,True,None,Urban
16,Male,6.41,Smartphone,True,None,Urban
13,Male,6.3,Laptop,True,"Poor Sleep, Eye Strain",Urban
10,Female,2.17,Tablet,True,None,Urban
16,Female,4.01,Smartphone,True,None,Urban
8,Female,6.13,Smartphone,True,Eye Strain,Urban
17,Male,4.31,Smartphone,True,Poor Sleep,Urban
10,Female,5.11,Smartphone,True,"Poor Sleep, Anxiety",Urban
8,Female,2.93,Smartphone,True,None,Urban
9,Female,2.11,TV,True,None,Urban
15,Male,5.5,TV,True,None,Rural
14,Female,5.09,TV,True,"Poor Sleep, Obesity Risk",Urban
9,Female,6.81,TV,True,"Poor Sleep, Eye Strain",Urban
9,Male,3.82,TV,True,"Poor Sleep, Eye Strain, Anxiety",Rural
16,Male,3.28,Laptop,True,Anxiety,Urban
13,Male,4.52,Smartphone,True,Poor Sleep,Urban
12,Male,5.9,Laptop,True,None,Rural
17,Female,6.11,Smartphone,True,None,Rural
13,Female,5.22,Smartphone,True,"Poor Sleep, Anxiety, Obesity Risk",Urban
16,Male,3.04,Smartphone,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
18,Male,4.04,Smartphone,True,"Poor Sleep, Eye Strain, Obesity Risk",Rural
14,Female,4.51,Smartphone,True,"Poor Sleep, Eye Strain",Urban
